uuid	lineage	susceptibility	genotype
3657f7d7-5c6d-4b53-8b7a-778265497a75	225	RSRSSSSSRRRS	MRSA:PVL*
657e6625-88da-4054-8794-b7b2f0d9081e	22	RSRSSSSSRRRS	MRSA:PVL-
adfbdbf0-8e34-4329-b191-4e3e961b3e4e	398	SSSSRSSSRRSS	MRSA:PVL-
8289ed9a-fc95-4513-a080-62c02175afa0	22	RSRSSSSSRRRS	MRSA:PVL-
07b79628-38fc-4919-96f6-2481e007eceb	22	SSRSSSSSRRSS	MRSA:PVL-
ae61cd0b-77ae-40e3-a10c-c012b02da787	225	RSRSSSSSRRRS	MRSA:PVL*
504ea01e-afe0-4f63-93d9-293219bc3ce7	8	SSRSSSSSRRRS	MRSA:PVL+
de50e517-26c6-480c-ad10-f8ef4c9c1f8f	22	SSRSSSSSRRSS	MRSA:PVL-
eb0c43f5-9c33-456b-ae4c-a0c08cc3d556	2626	SSSSSSSSRRSS	MRSA:PVL*
db7d30b5-3e20-4ea6-9df6-9fa5463457cf	22	RSSSSSSSRRSS	MRSA:PVL-
5fe711be-1a90-4c21-8424-a016c2d6f7d2	22	RSRSSSSSRRRS	MRSA:PVL-
1a8e79e4-b895-47f2-a37e-c3647351e6aa	22	SSRSSSSSRRSS	MRSA:PVL-
69f3d16d-9f20-4555-a57c-b1b0abb796fe	225	RSRSSSSSRRRS	MRSA:PVL*
e78589cc-0605-4316-ba9a-5323b71f4bb3	225	RSRSSSSSRRRS	MRSA:PVL*
7732271e-c2ba-43f8-a3b7-23de9c4bbcab	398	RSSSRSSRRRRS	MRSA:PVL-
1d24491c-1b2c-44ba-9fe0-7b2ba5989bb2	398	RSSSRSSRRRRS	MRSA:PVL-
2163a754-7b01-449a-a92d-d4e774094296	130	SSSSSSSSRRSS	MSSA:PVL*
f0c5b36a-9db0-4aab-89b4-e2cde0758901	398	RSSSRSSRRRRS	MRSA:PVL-
22204164-484d-4b82-b39d-936ef5e06ad7	22	SSRSSSSSRRSS	MRSA:PVL-
dee0560a-78a3-49e7-8f90-a832e802ed2c	22	RSRSSSSSRRRS	MRSA:PVL-
348d0779-8988-4428-baa9-5da15f73a051	398	RSSSRSSRRRRS	MRSA:PVL-
7d67224b-68fc-4130-8d6d-c201582f6d0f	398	RSSSRSSRRRRS	MRSA:PVL-
c2d24038-05f3-46a2-8018-d67e1b257696	225	RSRSSSSSRRRS	MRSA:PVL*
9263edf5-07d6-48c8-8364-d2e065dcfcdb	398	RRSSRSRRRRRR	MRSA:PVL-
d1eaa2f9-51eb-433f-9e8e-82bf52863f55	3794	RSSSRSSRRRRS	MRSA:PVL-
4ac5fbb0-f84a-44f4-80ba-eb9d08b38afe	225	RSRSSSSSRRRS	MRSA:PVL*
74999309-8f62-4c7d-be77-cec7fec6169e	398	SSSSRSSSRRSS	MRSA:PVL-
813d3771-1cda-43d9-8c05-4376c6a27318	398	RSSSRSSRRRRS	MRSA:PVL-
19e17b9f-1e71-483d-a89c-b2f15d4ead9d	45	SSRSSSSSRRSS	MRSA:PVL-
1b150fae-1fd8-46cb-998f-99816062e58d	398	RSSSRSSRRRRS	MRSA:PVL-
e6555e07-b4d6-48d8-8d4a-6b78f1a4ea86	398	RSSSRSSRRRRS	MRSA:PVL-
a39680d4-5192-4347-ac0f-2d7bdae0808a	22	SSSSRSSSRRSS	MRSA:PVL-
c09c9b8f-b46d-4442-b42c-f52e2b8d79b1	225	RSRSSSSSRRRS	MRSA:PVL*
54af5b43-5a09-4dc0-9a9a-ef5b537ac496	225	RSRSSSSSRRRS	MRSA:PVL*
efb18ea2-717a-4c0f-8952-a8b891dd5fc7	398	RSSSRSSRRRRS	MRSA:PVL-
d17cd2b9-91c0-4b63-958a-76a119c5dc85	22	SSRSSSSSRRSS	MRSA:PVL-
256198cf-4fad-4a30-b806-fa229593a0c5	398	RSSSRSSRRRRS	MRSA:PVL-
dd092c9b-b92e-4a46-8b17-e81f20352646	225	RSRSSSSSRRRS	MRSA:PVL*
7313f2d6-70eb-48a8-b06d-ca822af74c1e	398	SSSSRSSSRRSS	MRSA:PVL-
7146c3eb-925c-4ada-a26b-0d48b0d12bd5	22	SSRSSSSSRRSS	MRSA:PVL-
fc94bb13-1c47-4c9a-9247-cac76a9f9821	1	rSSSRSSSRRrS	MRSA:PVL*
ba39bb00-1a76-4478-8b6a-48034a483adf	22	SSRSSSSSRRSS	MRSA:PVL-
2c9c32e5-dd64-4871-9da1-4e05cf1501f2	225	RSRSSSSSRRRS	MRSA:PVL*
6c519599-127a-4829-b8de-a7e3eee1d41a	22	RSRSSSSSRRRS	MRSA:PVL-
e66834f9-73b8-436d-8cd8-a1e32092ed47	398	RSSSRSrSRRRS	MRSA:PVL-
913152f2-f592-405e-bdb8-ec674141ea6a	225	RSRSSSSSRRRS	MRSA:PVL*
04e330c5-fba1-427a-9066-757c426f69da	398	RSSSRSSRRRRS	MRSA:PVL-
2e36569e-30e0-43a1-aa37-a9e45f0a8c46	398	SSSSRSSSRRSS	MRSA:PVL-
bd7d1a38-8286-4305-82d1-ff8b1bb98964	225	RSRSSSSSRRRS	MRSA:PVL*
3ce5603c-5a52-4fb0-a1bc-217084db5a2f	398	SSSSRSSSRRSS	MRSA:PVL-
1d4829ec-5285-4bcd-a6f9-fbf3f3db903f	22	RSRSSSSSRRRS	MRSA:PVL-
256abb9e-dc8d-4430-ac55-82162706df7e	398	SSSSRSSSRRSS	MRSA:PVL-
e0c63867-c72c-4517-813e-5b7f9a7da11f	398	SSRSRSrRRRSS	MRSA:PVL-
abd02d9d-01d4-428b-947d-0463b5ed569b	398	SSSSRSSSRRSS	MRSA:PVL-
ffc9b3f5-3e48-4d33-9c6e-2659fe502268	22	RSRSSSSSRRRS	MRSA:PVL-
67b9e10d-98b6-4c99-9def-01a046e5a1c0	22	RSRSSSSSRRRS	MRSA:PVL-
9f9a89c9-f600-4acb-9c68-460dddc9a4e1	59	SSSSRSSSRRSS	MRSA:PVL-
bffdec26-c2db-4750-a442-cbd866d9b8e5	398	RSSSRSSRRRRS	MRSA:PVL-
5c656f09-81ab-4831-9b0e-34efbaf5eed2	398	SSRSRSSRRRSS	MRSA:PVL-
e31cbd7d-1834-4adf-8e39-1db2edafbaa6	398	SSSSRSSRRRSS	MRSA:PVL-
4d6f3fa4-b4c8-4668-92c3-6f272458bf5f	398	RSSSRSSRRRRS	MRSA:PVL-
664c9c43-c657-49ad-a87a-7fd4bc332e02	398	RSSSRSSSRRRS	MRSA:PVL-
59033c3b-445c-4c4f-8c89-abaf46f1503a	22	SSRSSSSSRRSS	MRSA:PVL-
6f3fb7f4-d349-4c24-8d5f-466b237ce874	225	RSRSSSSSRRRS	MRSA:PVL*
81b0ae1c-9991-476a-9a2c-c9c6d4fdacae	398	RSSSRSSRRRRS	MRSA:PVL-
20ec7154-8fe0-4b3e-8236-db791f4fec10	225	RSRSSRRSRRRS	MRSA:PVL*
080bb54b-d2cd-49ed-995d-204809f58002	8	RSRSSSSSRRRS	MRSA:PVL*
1e320085-7a3e-42e8-ba4c-91405dcbaecb	22	RSRSSSSSRRRS	MRSA:PVL-
76f7721a-2763-4f3a-95b4-78d2294f55e3	225	RSRSSSSSRRRS	MRSA:PVL*
ca778489-1cb3-446f-8c82-29a0da1c5b8c	22	SSRSSSSSRRSS	MRSA:PVL-
2d8f73fd-79b4-4a8b-b9a2-d4125c7da818	8	RSRSSSSSRRRS	MRSA:PVL*
605aae34-4201-4e2d-b5ff-9ed4f5e8f26c	398	SSSSRSSSRRSS	MRSA:PVL-
2a5eba39-76b1-48b5-b1e6-cbe8c96d8340	398	SSSSRSSSRRSS	MRSA:PVL-
6fb47536-c398-462a-aa46-e48c818640af	225	RSRSSSSSRRRS	MRSA:PVL*
17cbea07-e593-4e5d-8c11-3a3c4436ed3a	398	RSSSRSSRRRRS	MRSA:PVL-
12038d44-9d96-4f1f-a724-125a5e0cc886	22	SSRSSSSSRRSS	MRSA:PVL-
fd97aea9-503e-448e-b8a1-7254c1d910c6	8	SSRSSSSSRRRS	MRSA:PVL+
8d54df0b-c3d8-4b02-b088-bd2f1315061f	22	SSSSSSSSRRSS	MRSA:PVL-
96f1ef15-f3b4-41c9-88c4-29d3a96ce65e	22	RSRSSSSSRRRS	MRSA:PVL-
601680cf-16ee-4211-96c0-ea555c84ec56	225	SSRSSSSSRRSS	MRSA:PVL*
8bd5ae67-b890-41cb-b2a4-ff232d3ad64b	22	RSRSSSSSRRRS	MRSA:PVL-
a4733a7f-a282-41d6-89b0-a03d633074f9	225	RSRSSSSSRRRS	MRSA:PVL*
c89c8c67-7ba8-4dc3-bdb3-191cece708b0	8	SSSSSSSSRRSS	MRSA:PVL+
297424eb-1433-41b2-b26c-9062894fade8	22	SSRSSSSSRRSS	MRSA:PVL-
96f1ace2-067c-407d-a4bb-de123005d0ef	22	SSRSSSSSRRSS	MRSA:PVL-
050a9060-de2f-4ad5-851b-7030a90de569	6	SSSSSSSSRRSS	MRSA:PVL*
ebabc687-dc91-4d11-bb5b-aa7ff951d1fe	22	RSRSSSSSRRRS	MRSA:PVL-
cf8f72d1-fab0-4dcc-bfa9-193677c1f3ce	398	RSSSRSSRRRRS	MRSA:PVL-
5f7f6f34-fbc2-434a-9232-b11e8354069a	45	SSRSSSSSRRSS	MRSA:PVL-
66e87a9f-ae9d-4569-ba48-337684827cc0	398	RSSSRSSRRRRS	MRSA:PVL-
5d5e396e-a485-42a3-9302-24d85ce80ccf	225	RRRSSSSSRRRS	MRSA:PVL*
dae4de4b-aa60-4231-962e-08a852beda42	22	RSSSSSSSRRSS	MRSA:PVL-
9c4304b4-72e6-410f-9c3d-6321d116ebe7	22	RSRSSSSSRRRS	MRSA:PVL-
1890ac58-3ea6-4033-bcbc-28fa7be7ef08	398	SSSSRSSSRRSS	MRSA:PVL-
1e40e7d6-cdfd-40b1-bdef-7e31e78db1ab	22	RSRSSSSSRRRS	MRSA:PVL-
a82971b7-8070-4179-b918-75a79fbe2a15	398	RSSSRSRRRRRS	MRSA:PVL-
8f97c8ea-d181-4827-bd91-ad1ab4df81df	22	SSRSSSSSRRSS	MRSA:PVL-
dfb0b23a-a647-4ae2-bdc9-099edcec15a3	22	SSRSSSSSRRSS	MRSA:PVL-
1d1726be-c596-4d50-a52f-65c5773eef6a	737	SSSSSSSSRRSS	MRSA:PVL-
a4359eb2-326c-43d5-9c83-faaaed668fb9	1	RSSSRSSSRRRS	MRSA:PVL*
f973f15e-7515-41b7-b897-8c6990f4cf39	30	RSSSSSSSRRRS	MRSA:PVL-
dcf2f5e8-1a86-4a18-ad8a-a440555a9518	398	SSSSRSSSRRSS	MRSA:PVL-
4aa1e84e-e946-4d6c-85c8-1cc5afb10ce0	398	SSSSRSSSRRSS	MRSA:PVL-
a3fb63ab-b5ba-4a30-8554-e768960b5441	225	RSRSSSSSRRRS	MRSA:PVL*
31d52655-deea-4be5-8fde-6be0c82d4793	398	SSSSRSSSRRSS	MRSA:PVL-
fc606e52-529f-4a29-9f54-1cf6e7ffcc1e	398	RSSSRSSRRRRS	MRSA:PVL-
af50a3e3-4833-4c21-a3d1-8ee0f37e1439	398	SSSSRSSSRRSS	MRSA:PVL-
c0530a8c-f2fd-4993-ad13-bea2c0152a02	225	RSRSSSSSRRRS	MRSA:PVL*
42f549de-9c35-49f6-90fa-fd927a1a7bd6	398	SSSSRSSSRRSS	MRSA:PVL-
0260bd8d-df9f-4ece-b5dd-660e15305cfc	398	RSSSRSSRRRRS	MRSA:PVL-
eae5b9d7-cb7b-4385-8ee0-b2c4933960ed	22	SRRSSSSSRRSS	MRSA:PVL-
5e4b2fcc-797d-4530-a7f0-a498eaa69219	225	RSRSSSSSRRRS	MRSA:PVL*
46a1564d-1939-4ceb-8522-541a2e0d352b	398	SSSSRSSSRRSS	MRSA:PVL-
d201e6e4-74d4-4ea3-ab09-4db518c3dc8c	398	RSSSRSSRRRRS	MRSA:PVL-
0df4365d-0024-413e-8c13-22328cde53b8	8	RSSSRSSSRRRS	MRSA:PVL*
af4651bb-b837-423c-8c49-c0b833ec8c04	30	SSSSSSSSRSSS	MSSA:PVL-
62edab9e-329a-434a-948b-6f192fd3d5b9	5	SSSSSSSSRSSS	MSSA:PVL*
d7cb68df-c9d1-4524-8790-d6e65f1e7e28	130	SSSSSSSSRRSS	MSSA:PVL*
22645ccb-586e-4c3f-a34a-97e6ec555a07	3788	SSRSSSSSRRSS	MRSA:PVL-
8740e128-a3e0-45ea-aacd-f0005dd860b8	22	RSRSSSSSRRRS	MRSA:PVL-
7597b367-21c1-4685-878b-b5b8f6738606	1	SSSSSSSSRSSR	MSSA:PVL*
b033ba10-ae5f-4838-986a-e887da99cece	225	RSRSSSSSRRRS	MRSA:PVL*
b0011970-b527-48d4-8292-aa59e99b26c2	239	RSRSRSRRRRRS	MRSA:PVL*
b0a31057-3b69-4dfa-ad0c-1c4c3e6c617b	22	RSRSSSSSRSRS	MSSA:PVL-
1ed7da3a-552a-4123-a3ee-8b9cbb2e9a55	239	RSRSRSRRRRRS	MRSA:PVL*
35e26416-c44b-4ee1-a577-db49fdf2a73e	36	RSRSSSSRRRRS	MRSA:PVL-
d14b9bc2-2846-4c89-b328-fa78b574c96c	2636	RSRSSSSSRRRS	MRSA:PVL-
8eb973b5-302e-4298-a6cf-fef30e6a3a70	22	SSRSSSSRRRSS	MRSA:PVL-
8f7a6ed4-a9e4-4dca-9377-ac9ae16f3862	36	RSRSSRRRRSRS	MSSA:PVL-
2ab7857d-26cc-43c2-904a-6eb2e8d89764	22	RSRSSSSSRRRS	MRSA:PVL-
19786e85-b889-4396-abd9-459e1c075075	1	SSSSSRSSRSSR	MSSA:PVL+
16af31db-1c14-4689-9b81-f3d457aede27	5	SSSSSSSSRRSR	MRSA:PVL*
50347ef4-e47c-4e2c-9dae-687c50ebe316	36	RSRSSRRRRRRS	MRSA:PVL-
ad05b475-3fae-4772-b650-fb24851c7a13	5	SSSSSSSSRRSR	MRSA:PVL*
a41b8ff7-1abf-4824-94d9-fb5db7190248	239	RSRSRSRRRRRS	MRSA:PVL*
fd56c3ea-90fd-4274-86a5-2f2eba0e5809	22	RSRSSSSSRRRS	MRSA:PVL-
c020d123-58ea-4479-a7ca-15fbb4b44111	36	RSRSSSSSRRRS	MRSA:PVL-
c16dcd12-e0d5-4636-a9d8-edd8f1989481	241	RSRSRSRRRRRS	MRSA:PVL*
08b7fff6-1c04-46e1-a70f-04bbb24433c5	5	SRSSSSSSRRSR	MRSA:PVL*
6aff54af-3c39-47f1-a443-37e26547394f	9	RSRSRSSRRRRS	MRSA:PVL-
4202ce88-5ab0-43d9-9e59-74215391db14	398	SSSSRSSSRRSS	MRSA:PVL-
6873acf8-c4cb-4a64-82d4-13273a14b1a7	1	SSSSSRSSRRSR	MRSA:PVL+
1abc6ea4-219b-417e-aeb0-76bcfd54dbde	1	SSSSSSSSSSSR	MSSA:PVL+
41aade2d-c931-4df9-a100-aa8872be18e5	1	SSSSSRSSRSSR	MSSA:PVL+
609042ed-0f8d-4231-8d57-471639ac5f22	5	SSSSSSSSRRSR	MRSA:PVL*
f662e4a6-f232-4b38-9835-6f8175f7f55c	5	SSSSSSSSRRSR	MRSA:PVL*
f71fac70-359b-4a8b-a345-7265757c277e	5	SSSSSSSSRRSR	MRSA:PVL*
3be7f89c-59ec-4b2f-ae55-968c4d195503	225	RSRSSSSSRRRS	MRSA:PVL*
4023b372-3975-4c7c-b830-e348ebb7877f	5	RSRSSSSSRRRR	MRSA:PVL*
d29685bf-7eeb-4d2a-9148-a79e990ff25f	5	SSSSSSSSRRSR	MRSA:PVL*
305f352f-d370-4dff-ab16-6c642bd43efd	5	SSSSSSSSRSSS	MSSA:PVL*
19e71006-4b11-4d24-bb4e-096994baf1f4	5	SSSSSSSSRSSS	MSSA:PVL*
bdc17136-cbd2-47fd-a277-9542fca2ed09	5	SSSSSSSSRSSS	MSSA:PVL*
ba311e1f-27ba-4ff1-8e59-066a795e183e	5	SSSSSSSSRRSS	MRSA:PVL*
6ca12e37-b935-47d7-9ab7-b78ed22827e6	5	RSSSSSSSRRRR	MRSA:PVL*
33eb113b-9877-42dd-9208-179e78aa0f52	5	SSSSSRSRRRRR	MRSA:PVL*
7f918236-cdf2-4221-a006-b1e3e0774df5	5	RSSSSSSSRRRR	MRSA:PVL*
db915030-ef4d-48dd-a4db-ed655b9b39bb	5	SSSSSSSSRSSS	MSSA:PVL*
9c43f0a6-15c8-4c29-a460-46c6caa969d6	241	RSRSRSRRRRRS	MRSA:PVL*
9b8efb94-35c3-4daf-9f73-7b89b387da65	239	RSRSRSRRRRRS	MRSA:PVL*
caa86e19-8a03-4b92-aa26-5a5d46c9904b	239	RSRSRSRRRRRS	MRSA:PVL*
ad121d0a-faca-465e-bbbe-c7f612a39aab	73	RSSSSSSSRRRS	MRSA:PVL*
8ec1c675-9d50-4b6a-a466-53f4b04e1ac4	5	SSSSSSSSRRSR	MRSA:PVL*
5292fe78-8639-4fc9-8a2b-d4974c978a1c	149	SSSSSSSSRRSS	MRSA:PVL*
483246a7-fb27-401c-9d00-b204d1403c50	5	RSSSSSSSRRRR	MRSA:PVL*
07a56065-45be-442a-88f7-033abb232185	5	SSSSSSSSRRSR	MRSA:PVL*
203c139e-5b3d-442e-90d0-9a2785f609dd	5	SSSSSSSSRRSR	MRSA:PVL*
1a8aecd3-8599-438f-8d02-0e2fcf94539e	149	SSSSSSSSRSSS	MSSA:PVL*
44933b60-7da3-451c-a646-4ac4ab1c9003	5	SSSSSSSSRSSS	MSSA:PVL*
caab29f0-baa7-49df-93c9-8dae3e1f8645	5	SSSSSSSSRSSS	MSSA:PVL*
56fa175c-ba75-4388-b726-6e9780ed58f4	5	SSSSSSSSRSSS	MSSA:PVL*
2930bfe2-54f9-459f-8a09-9d249224d95f	5	SSSSSSSSRRSR	MRSA:PVL*
596582da-08c0-4382-9a2a-64c0cc867832	239	RSRSRSRRRRRS	MRSA:PVL*
ff78aaf4-c3ab-4105-9350-86ea87163526	239	RSRSRSRRRRRS	MRSA:PVL*
ccfca62a-071c-47dd-bc66-e632752569c2	2636	RSRSSSSSRSRS	MSSA:PVL-
8a227dd5-c6da-4d3f-b74e-4a08822e5304	22	RSRSSSSSRSRS	MSSA:PVL-
02f26426-c859-4990-a9a7-0ccd27ac1d60	36	RSRSSSSRRSRS	MSSA:PVL-
34556e19-eb08-4efd-9edb-0ccec3c9c28e	239	RSRSRSRRRRRS	MRSA:PVL*
ffbbb7ee-d132-4ff1-b1a6-d6f23b822987	36	RSRSSRRRRRRS	MRSA:PVL-
9531d260-e77f-46c1-9ec9-c9a770b36ba1	239	RSRSRSRRRRRS	MRSA:PVL*
e1ba94e6-808a-4484-af14-e477e1ce3974	36	RSRSSRRRRRRS	MRSA:PVL-
50828637-5563-4c80-a7d5-044dc7c2915d	5	SSSSSSSSRSSS	MSSA:PVL*
8aadecba-a518-46a4-93e4-3eecb31e1f49	22	RSRSSSSSRSRR	MSSA:PVL-
1847c70d-61c3-40b9-a40b-a4c9a514726c	22	RSRSSSSSRRRS	MRSA:PVL-
a8a11c7f-48c2-4741-86b9-108ac941194f	36	RSRSSSSSRRRS	MRSA:PVL-
68e66641-4ebf-4fe9-8ca5-62ed86a1bf4c	239	RSRSRSRRRRRS	MRSA:PVL*
aa5004ee-4d17-46f1-9fe0-bd7a3af6a816	239	RSRSRSRRRRRS	MRSA:PVL*
7e40105b-c125-44c2-afba-959f4084ab2d	5	RSSSSSSSRRRR	MRSA:PVL*
76c53560-f025-4330-b599-b0a14d584489	239	RSRSRSRRRRRS	MRSA:PVL*
a1cd8b03-43c0-4f5f-a7e4-b2e24dc95f2a	239	RSRSRSRRRRRS	MRSA:PVL*
e0bd5330-69dd-4709-a225-0669c9cbba35	241	RSRSRSRRRSRS	MSSA:PVL*
c5d6c929-226f-4f30-bea3-bce32ae46b11	36	RSRSSSSSRRRS	MRSA:PVL-
a9107b72-d309-4b74-940e-0b07e25e707e	22	RRRSSSSSRRRS	MRSA:PVL-
55a08c0e-137e-4f12-80f9-46357919b06a	36	RSRSSSSSRRRS	MRSA:PVL-
5c413f3b-736d-4fc5-8eac-e599bbcdc9bf	36	RSRSSSSSRRRS	MRSA:PVL-
70be118b-e0de-4c37-9334-cb9c8052f865	239	RSRSRSRRRSRS	MSSA:PVL*
abd24cde-ff88-447f-98ec-5d3331765870	22	SSRSSSSRRRSS	MRSA:PVL-
630ca5c6-1333-494f-a26f-1feaae89d6cd	36	RSRSSRRRRRRS	MRSA:PVL-
242ad3fe-949f-4894-a380-6be45d7d767c	36	RSRSSSSRRRRS	MRSA:PVL-
9ba0858a-0a2b-41e2-b22e-4aee6cb41b98	22	RSRSSSSSRRRS	MRSA:PVL-
efc4b3e7-eb92-4589-b848-6185acf7bf0d	22	SSRSSSSSRRSS	MRSA:PVL-
9e4bc004-0fdd-4ac9-b755-872139a03b61	239	RSRSRSRRRRRS	MRSA:PVL*
4bc2095b-98fc-4120-b9e8-0c133a3626ef	239	RSRSRSRRRSRS	MSSA:PVL*
24a7d0c8-e58a-43ce-b6f2-ccb57ac30e9e	239	RSRSRSRRRRRS	MRSA:PVL*
61f8d59d-d39d-422c-80f4-e4e434114ea8	239	RSRSRSRRRRRS	MRSA:PVL*
bc6e155d-8139-4387-882e-4305ec4ae984	239	RSRSRSRRRRRS	MRSA:PVL*
388b94d8-239f-47a7-949f-553f8794a945	239	RSRSRSRRRRRS	MRSA:PVL*
68336f6f-3da2-4b8a-9b4e-80b8353db683	36	RSRSSRRRRRRS	MRSA:PVL-
b9300ad5-01ec-4857-87fb-c43aabe71e60	239	RSRSRSRRRRRS	MRSA:PVL*
29d38871-4843-4e49-af6e-34f90dcd24e2	239	RSRSRSRRRRRS	MRSA:PVL*
b24e26a0-5f7e-4a0a-8ce2-be030ab29ecb	22	RSRSSSSSRRRS	MRSA:PVL-
1eeba1fc-0de9-4054-a0a5-74d8f4ec73ba	239	RSRSRSRRRRRS	MRSA:PVL*
f392b7d4-c990-4e50-be0b-99ec0ece5de8	36	RSRSSSSRRRRS	MRSA:PVL-
d459dc39-9efb-4ca0-94bb-f958d2070de5	239	RSRSRSRRRRRS	MRSA:PVL*
81349709-61fe-46fd-8677-8d4247aeaf4b	239	RSRSRSRRRRRS	MRSA:PVL*
0143e924-9964-47bd-affb-207627609dd8	22	RSRSSSSSRRRS	MRSA:PVL-
eaa0c8da-ca44-4471-b398-67314c574bc7	239	RRRSRSRRRRRS	MRSA:PVL*
e7cc00ea-d94c-4bf6-ac86-b25544813f77	239	RSRSRSRRRRRS	MRSA:PVL*
665d30e2-16aa-4492-a9cb-e6ca02b7b98f	239	RSRSRSRRRSRS	MSSA:PVL*
eb7be11d-3e49-4c8c-a39f-85e761b664fa	239	RSRSRSRRRRRS	MRSA:PVL*
126003ef-f7e8-4d6d-9836-8988968b206d	36	RSRSSSSSRRRS	MRSA:PVL-
642d5910-b28a-45c4-91fa-7e73f97269c0	239	RSRSRSRRRRRS	MRSA:PVL*
d40eeace-456f-435d-9c14-af5101052818	5	SSSSSSSSRRSR	MRSA:PVL*
39bf0e1b-2059-4ddf-a260-09757cda4890	8	RSRSRSSRRRRR	MRSA:PVL*
962fca1e-2b7c-4f0c-ae06-d6cac0ca38a0	22	RSRSSSSSRRRS	MRSA:PVL-
db00722d-2b9b-4911-9956-e5f1ded61198	22	SSRSSSSSRRSR	MRSA:PVL-
c88b7f3c-ea59-4ac1-80e7-6a636ec1f3e6	22	RSRSSSRSRRRS	MRSA:PVL-
6ea6da56-9ed9-4f44-9ee9-b77179524d10	1	SSSSSSSRRSSR	MSSA:PVL+
3c436530-8dfc-4106-9792-d4b1f706d6f3	5	SSSSSSSSRRSR	MRSA:PVL*
7787b5ab-e411-4f74-8f7a-ba84fba6a88d	5	SSSSSSSSRSSS	MSSA:PVL*
eb91c7eb-80aa-48a1-b0e1-58a2aaf0a156	835	SSRSSSSSRSSS	MSSA:PVL*
97e5211a-81fc-4a96-aec5-ee06b9c0abd0	36	RSRSSSSSRSRS	MSSA:PVL-
8bad1282-ea5e-4826-a8a5-ff5121a45bf3	2636	RSRSSSSSRRRS	MRSA:PVL-
812b9ef4-a103-4eea-8937-520a494447d6	5	SSSSSRRSRRSR	MRSA:PVL*
590e5617-de02-496d-b1f3-b5485a57808a	5	RSSSSSSSRRRR	MRSA:PVL*
54018030-55c7-473e-b7e3-6ae171424ed5	22	RSRSSSSSRRRS	MRSA:PVL-
e10ddaed-4e96-4ff4-9e04-bcff33074a4a	239	RSRSRSRRRRRS	MRSA:PVL*
2d1cf731-6eb0-4d1f-b2d8-6ed9949ee3dc	36	RSRSSSSSRRRS	MRSA:PVL-
de2b1ed3-fab0-4137-b54e-7917f9ddeee4	239	RSRSRSRRRRRS	MRSA:PVL*
59f4ae5c-e20e-41ef-bb59-1676b7b5ee5c	239	RSRSRSRRRRRS	MRSA:PVL*
e27a3c53-9c66-4ee3-9b05-f6bf130d1c97	239	RSRSRSRRRRRS	MRSA:PVL*
992acff1-8867-4c4b-a603-4bea226e5dbc	241	RSRSRSRRRRRS	MRSA:PVL*
5bcce9ba-0b50-4204-b922-8262059f4416	2938	RSRSSSSSRRRS	MRSA:PVL-
39459db4-042d-4fc2-90fe-f1cc576fe79c	239	RSRSRSRRRRRS	MRSA:PVL*
a50ed52b-5aef-43b7-ba40-7082944c0aa4	239	RSRSRSRRRRRS	MRSA:PVL*
cf632547-edae-48c5-b7c3-c87d7676aa9a	36	RSRSSSSSRRRS	MRSA:PVL-
8cb4b95e-3a06-41bd-8097-c374773ce0d5	36	RSRSSSSSRRRS	MRSA:PVL-
7337a00e-33c4-46c9-8d06-4d06f0a5b93b	22	SSRSSSSSRRSS	MRSA:PVL-
ad63f3fa-31b5-48c9-9734-fdb1e388f0d0	241	RSRSRSRRRSRS	MSSA:PVL*
8eb4722b-5496-45be-85a0-2798a8fc2d26	36	RSRSSSSSRRRS	MRSA:PVL-
a7bf7b58-7201-4184-8ef0-c76aeee5075b	36	RSRSSSSSRRRS	MRSA:PVL-
4e64f86e-0554-4a0f-8450-d06e06c15ac9	239	RSRSRSRRRRRS	MRSA:PVL*
fec81f5c-4a55-4529-8693-910ab73d1627	22	RSRSSSSSRRRR	MRSA:PVL-
c05f478c-a9fe-4207-a5f3-767ae91f8710	36	RSRSSSSSRRRS	MRSA:PVL-
1fedbe47-0168-409e-bf44-2c03bda6c7c3	22	RSRSSSSSRRRR	MRSA:PVL-
60b91ead-5d9c-4002-b64a-b02a55ee333a	36	RSRSSSSRRSRS	MSSA:PVL-
311c0890-770a-488a-98dd-e66315c4736e	239	RSRSRSRRRRRS	MRSA:PVL*
f1b204d1-1589-4c30-ad37-94b29b60a456	239	RSRSRSRRRRRS	MRSA:PVL*
66281d87-15f3-43ed-9e62-6e07555d0e05	22	RSRSSSSSRRRS	MRSA:PVL-
e071c574-6e11-4f69-b24c-86ed6ec19980	239	RSRSRSRRRRRS	MRSA:PVL*
549567ff-1c2a-4184-9a7e-8565e44a0581	36	RSRSSSSSRRRS	MRSA:PVL-
71f0b61a-171a-49ba-aca1-65fd433736c2	1	RSSSSSSSRRRR	MRSA:PVL*
d7e8ca20-eb4c-47cc-ab4b-5378b830b6ab	239	RSRSRSRRRRRS	MRSA:PVL*
44121209-f888-4ff8-a747-9e93542bec9e	36	RSRSSSSSRRRS	MRSA:PVL-
6477be82-8915-4ae5-8548-c6bcad33a94a	241	RSRSRSRRRSRS	MSSA:PVL*
37377691-638e-47ef-9c48-b5aa3c7da38e	239	RSRSRSRRRRRS	MRSA:PVL*
682334ac-29e3-4161-a690-5b0cc7502328	5	SSSSRSSSRRSS	MRSA:PVL+
