uuid	lineage	genotype	susceptibility
5b485516-ca35-4f2a-90b9-450ebefe50e6	258	KL107-O2v2	
209cd980-b9e0-4370-b51f-13c39013be40	628	KL50-O3b	
7c84ac5a-6708-4803-9c5c-1a1e5b479678	29	KL19-O1v2	
28085bc1-4be1-4f88-9501-28a6bc6f1726	258	KL107-O2v2	
94d8786a-9e3c-4967-9fce-fdf5b2fc225e	258	KL107-O2v2	
ba378c3d-52b9-4249-affe-bc4ea38bbc2c	258	KL107-O2v2	
a762d42a-28fb-4902-97e2-91f97cadeec9	258	KL107-O2v2	
948f79bc-3d2a-42f8-8764-06daeecef862	258	KL107-O2v2	
933c129e-c194-4526-a3ae-86aa07686c09	258	KL107-O2v2	
da83c1af-6d0b-4e0a-9d76-e9c900877426	258	KL107-O2v2	
319f9fd6-27e5-4842-b5c7-2f8dd26b06e1	258	KL107-O2v2	
7a98e40d-057d-4349-acd5-a0977ed6258b	258	KL107-O2v2	
9b10ab38-d1f4-4c7a-a8fe-399ca3bf134c	11	KL125-O3b	
60ea6642-d8e7-4a76-86ce-dfed5ac370fc	258	KL107-O2v2	
e4000395-090b-46ff-80b4-e2a75fe4b749	607	KL48-O1v1	
b03306ac-007f-40d5-87dc-a9e41d9cb415	258	KL107-O2v2	
b8aad51f-33e9-44c1-94d6-3711daa37daa	258	KL107-O2v2	
6c151edc-b150-439f-ab41-bbe7fc7337b9	258	KL107-O2v2	
3de0540a-6b53-43cb-8b03-f237988304ad	258	KL107-O2v2	
6e1f5a76-73a2-4ab4-a00a-daf8970db4df	258	KL107-O2v2	
38faa73f-a637-426b-86b7-e199921b384d	258	KL107-O2v2	
7f194a28-e6f6-4be7-b4aa-8d497ed11dce	258	KL107-O2v2	
5912a0de-8ff4-46f5-9e5e-6510650af5b3	258	KL107-O2v2	
38279413-c4d1-4ebb-b82d-f9be0603b701	258	KL107-O2v2	
816c884d-2883-4242-a55e-008007aa4014	258	KL107-O2v2	
f62a3a0c-2a30-4ec9-a62c-70bf6d8a1763	258	KL107-O2v2	
6d0a626f-75ec-4179-b376-1b64bec07674	258	KL107-O2v2	
81bbd1be-50dd-473b-923f-b08b799c0214	258	KL107-O2v2	
9ebcdbc4-10b1-4785-9805-f9efee1cc8d2	258	KL107-O2v2	
60c3e9a3-f77e-429f-b4a9-fdeb6bb99302	258	KL107-O2v2	
2c9731ae-f4f2-4877-92ca-528c87175163	258	KL107-O2v2	
aa20260d-09c5-4036-80d2-a36f28ded8d1	258	KL107-O2v2	
64798166-724a-4df3-8370-7a2f4e68921a	258	KL107-O2v2	
7c2d5c87-b4c1-4d02-843f-a3f2d79cc867	15	KL24-O1v1	
6eba2424-a0b0-4d25-a91b-52c82bfc8074	784	KL146-O1v2	
f7b9e370-f4fe-444a-9a9b-1b93cd110013	258	KL107-O2v2	
511c4f94-ee0b-4ef2-a8e2-bb91db44f6e3	258	KL107-O2v2	
e2e508db-fee3-457a-845c-323adf733e42	258	KL107-O2v2	
ed75f6c0-18c1-4ea8-8335-0bb4796622d6	258	KL107-O2v2	
683850e7-cc8c-47c5-a2df-c9c5fea8e8df	107	KL158-O1v1	
8e263fda-b2cc-4968-bf1d-728348629bd9	1411	KL125-O3/O3a	
96a71558-0fbb-400a-b3f4-11a2f073af30	258	KL107-O2v2	
2335e697-064f-4c04-984c-ff2eca15ce14	258	KL107-O2v2	
493a94d2-dc31-4999-b37f-a0c40b9c2c11	258	KL107-O2v2	
d06be619-e862-4e30-874f-28a41129862d	258	KL107-O2v2	
86638152-affa-41b8-a433-81099d7247e9	258	KL107-O2v2	
cba84ae4-4222-4162-96fe-9935678f3d7c	258	KL107-O2v2	
41dfd09b-d5ff-42af-96b5-6ef5201a2aa0	432	KL62-O2v1	
7ffa9e31-98b9-4302-9fee-d394eab12fe9	258	KL107-O2v2	
2ff81dfc-4493-47d8-8f0a-a00bdd749784	258	KL107-O2v2	
d9fdab2d-115e-4391-b523-7ea0a1d21018	111	KL63-O1v2	
a7b522b8-d30c-4c7a-a701-6be3bb860ece	258	KL107-O2v2	
75e557db-e811-4efb-b54e-e74a591ec3ab	258	KL106-O2v2	
7c16a0aa-9d2c-4927-978e-95b564d2663d	258	KL107-O2v2	
346a530e-872b-45ea-a8cb-c26550a9f11e	258	KL107-O2v2	
466a38e8-0285-4add-a88e-d78686fdb91a	258	KL107-O2v2	
442cb676-d547-4116-8274-18f7b1f9014a	258	KL107-O2v2	
3a578db3-eea5-4644-aaf3-6dfbf809f611	258	KL107-O2v2	
2e06f470-57a1-44c5-8798-dd95be204484	258	KL107-O2v2	
bf353f51-cfbe-4dca-8fe8-ae4cb2fc022d	15	KL24-O1v1	
ca6615c4-be1f-4a67-9222-5d27688e3528	392	KL27-O4	
328e544a-376d-42b0-bafa-5d7fa4047bf7	258	KL107-O2v2	
806f5ee4-5deb-42aa-aaa0-eeb07d0510d3	111	KL1-O1v2	
f5abbb6a-2b34-49a7-9deb-9d178157bd65	29	KL19-O1v2	
35f06bd4-15c0-4ec1-9b2d-f8374c223339	258	KL107-O2v2	
9f21769b-22b0-4583-85d8-8162413b9599	15	KL146-O1v2	
8a4a4bed-299a-4054-91d0-a1befe836fe1	16	KL51-O3b	
b654c16e-6a14-4c58-9e73-37e02f631a7b	258	KL107-O2v2	
8fdcd22f-0aee-415b-bbd6-8d802515883a	258	KL107-O2v2	
491ea919-65ca-43eb-a468-ea405c2e1fb8	15	KL24-O1v1	
67b76621-b3af-4bcb-b875-7d2c685682f7	258	KL107-O2v2	
ddef9f68-9728-4f26-8dcc-c62964696ae7	258	KL107-O2v2	
d3c4fa10-8c9e-4e6e-8920-e8b6e825411e	258	KL107-O2v2	
2cd50ccf-48b0-4cc2-8ecb-a2a019798b22	258	KL107-O2v2	
db26d938-f7da-40c2-8c11-8447dfa2adda	258	KL107-O2v2	
57115fee-617e-4a4a-a3ee-14f78ca95736	258	KL107-O2v2	
ed478b52-14b0-4ee4-a80a-ca7ce5f99966	258	KL107-O2v2	
b36ce07d-2f37-4b28-a702-6ada16939f9f	258	KL107-O2v2	
1a431b53-0496-4aa2-9760-f2db4c71fae6	258	KL107-O2v2	
e710ff4f-533e-4af9-af69-03139c7efa44	258	KL107-O2v2	
76d22958-4354-4d15-a52a-2984b5f4393d	258	KL107-O2v2	
0aa19739-c752-4be0-b492-1b25bbca37d8	15	KL24-O1v1	
2bdea465-8984-4b74-8c19-4b7d6e54bc1e	258	KL107-O2v2	
b47bd8dd-a100-4d0f-ac75-335e68855825	2147	KL24-O1v1	
4d848756-bcd2-40ea-bae1-7b3669dfd301	258	KL107-O2v2	
03ba03f4-46c5-4c8b-b77f-bd8fced8a269	258	KL107-O2v2	
9bc5fc8c-24d6-487e-adee-5f842b9acf58	258	KL107-O2v2	
12076a82-4c47-49cd-92a7-3c714b4565c7	107	KL158-O1v1	
ac1fdc1f-3135-4e7b-b32a-faabb4d37bae	258	KL107-O2v2	
f735462c-a83e-488f-8fa2-99ee5c422749	14	KL2-O1v1	
2233964a-5410-4a14-a129-a5c6a359e4a3	258	KL107-O2v2	
2f9e8744-cfdd-4c21-b314-15e1fcb5647e	258	KL107-O2v2	
b459c0d1-c912-4aeb-b8aa-61bc1ba512af	258	KL107-O2v2	
1c417907-5966-4a50-987e-761174d0af6d	258	KL107-O2v2	
da5184c5-5dd4-4c5e-ae95-e1c234962ff5	1419	KL136-O2v2	
08cb368f-cf2b-44f9-92ba-23a7e109f49d	307	KL102-O2v2	
73e06941-969c-4eb9-87a7-dc4ec112d219	258	KL107-O2v2	
c2226a90-b68f-4024-8790-af42b60257e8	258	KL107-O2v2	
8bb75c61-cee8-4582-b4c2-434792743505	258	KL107-O2v2	
25b35a43-b630-4dcf-9340-cecc80fb48a5	258	KL107-O2v2	
b88222e6-a2af-4a60-a8cd-838c705bb417	258	KL107-O2v2	
2197e22d-332a-4ce4-9fae-3bffee69843e	258	KL107-O2v2	
61b21999-74f0-4214-b4cd-3710748359fd	258	KL107-O2v2	
c254e1ae-36a4-40dc-bdc5-32f28f3bee28	273	KL74-OL104	
48a8dd7f-93ac-45e3-a0fd-e4d99350d1d1	258	KL106-O2v2	
8359fd0d-f208-41c7-856f-d30195517aed	11	KL24-O2v1	
92808662-3b0f-4fa1-842e-1c76f09e6669	258	KL106-O2v2	
d71ea0b6-d587-4f1b-9ec9-06b0fd9b3734	258	KL107-O2v2	
fbb5adf3-5dd9-42ac-b2c8-132df0979d3c	147	KL64-O2v1	
cd29fed8-ed71-411c-a5e4-47c2fd9b5e29	147	KL64-O2v1	
68ac3803-6cbf-4e78-b6bd-d1e9ce08b8ec	258	KL106-O2v2	
6adfed08-8b8a-4b8f-b693-819f949e2e85	258	KL106-O2v2	
60a91557-4e8e-484c-a3cd-6a4a999c957d	258	KL106-O2v2	
1fe8fdca-e05a-42f6-b4f7-522a76dc0aee	525	KL45-O1v2	
3310ad20-4b10-4b7f-a9e8-0e9454921de0	405	KL151-O4	
a09b0c99-60d2-42f3-ae51-98b1d1bd2154	147	KL14-O3b	
3b5c59eb-7075-434b-ad47-6ec2c4d5321c	11	KL24-O2v1	
c8a16b1c-b448-41eb-a609-c0e9cd44f183	11	KL14-O3b	
6449c934-599e-40b4-9c32-d4ef9ad77699	336	KL25-O5	
0949c720-875b-453c-8c17-50be50fe72fb	258	KL106-O2v2	
3ccab386-ff14-49b0-8fb9-f4b24abf8bd8	17	KL25-O5	
dd04d7c3-e693-40d5-ae06-1ecd06b25875	187	KL10-O5	
96ac842f-5e05-4bfb-9f3b-dfff50a8247a	258	KL107-O2v2	
9640767b-e243-4793-b8e3-b3b402c4e59d	258	KL107-O2v2	
a87fb01c-d12a-4333-984a-ded9f15eba20	11	KL24-O2v1	
21a74dbe-973f-42b5-92bb-cd674afa983e	11	KL24-O2v1	
cff08a18-ca11-406b-a6b5-e66ec8bb2fc1	258	KL106-O2v2	
4eb8c341-f74a-449f-9ce0-5d26e726dd4e	101	KL17-O1v1	
13a3d401-db53-4109-8f6f-c5996310be6a	17	KL25-O5	
03aa1819-5d80-4a2b-b2b9-dcc08051c547	258	KL106-O2v2	
191ad88d-2fc6-40bf-b1a6-b4edc997f88e	258	KL106-O2v2	
e19029e1-0743-4f02-8c8b-20e847647a38	37	KL38-O3b	
9bb3e712-1f7a-4460-a9f2-32503ef303c5	14	KL2-O1v1	
d2792e3b-0f47-4fac-b1a5-fa6040721272	855	KL10-O3/O3a	
7db3b77b-b6d6-402f-9639-6156413ef2a1	258	KL106-O2v2	
7da71443-4592-44c4-a7b8-91508bc3ffd4	461	KL62-O2v2	
bb07221e-6217-4175-a7d3-7e529d3bb207	359	KL10-O1v2	
94ef1e00-a30d-4414-b843-b65883406e11	258	KL106-OL102	
4e19ee62-f865-49e3-8645-b76b9661b9fa	258	KL106-OL102	
e1744d35-02d3-404d-93d8-4193adeb1881	258	KL106-O2v2	
2dabddf6-e56d-4e5c-9d0f-1bb2c8ff9e5a	16	KL51-O3b	
96c712dd-ca15-4b06-9967-fdcf3cc3e828	16	KL51-O3b	
c55f3f5f-7ad5-42bb-81f6-8d2335f55f42	16	KL51-O3b	
06616b83-40e8-4851-b3f8-4aa99357bc86	16	KL51-O3b	
25becd2b-89a5-460f-a42d-e01407690dab	16	KL51-O3b	
ced50e5b-793d-44fc-890b-a20a033b89d1	258	KL106-O2v2	
0b5af8d6-b683-4a38-9afb-7be1a0bcc9e3	258	KL106-O2v2	
2aad0770-ac2d-4b02-90ce-e150bc1755a8	258	KL106-O2v2	
06a9db2e-6df8-4bb7-9158-9adfc889cf73	258	KL106-O2v2	
ecebfd1a-fbf5-4439-99ce-aa1a82391199	258	KL106-O2v2	
a464d823-6d24-41fe-ac25-6a0daf517b4b	258	KL106-O2v2	
db49b2d2-9dab-40c7-8ddb-bd8ed72e58c9	258	KL106-O2v2	
f66c5b53-0ebc-4086-8ad1-9c6b90536fc4	258	KL106-O2v2	
e2d17e1b-5b64-4919-9d93-9235d5725d71	258	KL106-O2v2	
f4f69bf7-5c33-45c8-af00-f330947b58c6	258	KL106-O2v2	
6ada033d-df4e-4820-b0ba-fbdbb2a6f4e5	258	KL107-O2v2	
475082b9-14f2-4a50-b6ce-b34eecf4cc16	258	KL107-O2v2	
101107af-1009-404f-a1d1-676fa0e75fbf	258	KL107-O2v2	
f3b4cac5-9ac9-46f5-9d0a-4575a1086071	258	KL107-O2v2	
ce0053fa-9bec-47d6-b5ea-a047845f17d6	258	KL107-O2v2	
0f571928-4f5c-4463-af95-6c0cb921050d	258	KL107-O2v2	
1f738f4a-591d-4c17-9c75-83e4fb26cfc0	258	KL107-O2v2	
c5c7cad5-b499-4871-af32-d30e39d52abf	258	KL107-O2v2	
f683d243-c754-4381-b884-12bf9d1a880e	258	KL107-O2v2	
f8ffd2fc-9630-4287-a97e-66f6170888af	258	KL107-O2v2	
8ba98840-c89f-485d-ac73-f3bd6172be52	258	KL107-O2v2	
5979ddfc-5735-436e-8070-f55746a706e0	258	KL107-O2v2	
5c305da2-3cf7-458e-b5b7-5f037b2d655e	258	KL107-O2v2	
9a816f4b-327f-44f2-85a2-38147f67ada7	258	KL107-O2v2	
4005a071-d33b-49b4-a0a8-8565cd04b164	258	KL107-O2v2	
a33f573b-80a6-4436-9b74-ea9810d24b21	258	KL107-O2v2	
dd87ff1f-dd26-4992-abfd-49f1f90559a3	258	KL107-O2v2	
cfe77ce0-ab77-4e2d-a5d1-f378d2286f22	941	KL25-O2v2	
dad854dc-110d-424d-a279-cd2e328b84be	941	KL25-O2v2	
bec51e1e-54f0-4628-b88d-69f57d9666fd	941	KL25-O2v2	
b433fcba-ba2c-4f6a-b6d0-2bf96ac087ec	941	KL25-O2v2	
45bc3870-3e14-4c6f-97a5-9b6e82e28927	258	KL107-O2v2	
05a2995e-bc39-4b36-adea-9911fad376d4	11	KL125-O3b	
25a0ece3-74ff-4a0c-a6a9-30dd0eecaae7	11	KL125-O3b	
a8874c5b-2d9d-4f00-a50b-780cf673afa5	11	KL125-O3b	
8c4149bc-dccb-40ab-a6ad-2c5c7c957cf5	11	KL125-O3b	
8cf15b7e-f99c-4391-a201-da085debb179	941	KL25-O2v2	
9ab7d477-4998-4d47-93dc-accdd9257ad2	340	KL55-O3b	
8ccd0c90-c826-4f3d-9f08-529fa34247c2	340	KL55-O3b	
b676be11-01c6-4f8d-a5b8-65db933356af	340	KL55-O3b	
8a747937-55b7-4514-992c-129d23134216	16	KL51-O3b	
6a055c02-01ed-4fdc-97d8-efc8130519dc	258	KL107-O2v2	
4ebea12d-227b-4a34-8c78-a10ac59a949f	941	KL25-O2v2	
0061990d-1b66-41d1-8a59-768b28c0647e	941	KL25-O2v2	
32d1d037-29ff-4c2f-918f-c7b5196225fb	941	KL25-O2v2	
8bca29ac-8293-4923-ba17-ffc27b8c9e58	941	KL25-O2v2	
53914d7d-48b5-4777-8991-8c3cd7163655	258	KL106-O2v2	
1df37917-ecc8-4575-aca8-07a743a8b89b	258	KL106-O2v2	
dd229f2a-1262-4e0a-9c09-115693b78e13	941	KL25-O2v2	
aa98fc08-4cf7-4c66-b596-6b459e6564c6	941	KL25-O2v2	
2a0c22b6-a59f-42a6-9ee8-a2caf046449f	941	KL25-O2v2	
e629ecfe-c22e-4819-9a7e-eae3e6498a99	340	KL55-O3b	
53e91add-edf7-4a74-b189-4172b84082a5	340	KL55-O3b	
80faea81-663d-4412-ab23-e8a1ba1fd366	941	KL25-O2v2	
c1334e4a-aad2-4dba-b8ed-404105d182df	941	KL25-O2v2	
fa38f902-ce21-455a-9bce-2cba46179036	941	KL25-O2v2	
653dcf37-75c9-4de1-b010-5ed530f0bd43	941	KL25-O2v2	
f8b2edf8-39b1-4f76-8aef-66006b3f736a	11	KL125-O3b	
f43181f6-73d7-4191-97a0-3028d9b9ada9	883	KL107-O4	
d24a4f5f-22d5-4b86-8214-a60e30009568	258	KL106-O2v2	
59c67362-35f4-4492-973c-1d54c0cb338f	258	KL106-O2v2	
55dd7ce5-b2b4-48bc-80e5-18674533f2cf	941	KL25-O2v2	
703075da-bf58-48b9-8a6d-ac9863185abc	941	KL25-O2v2	
0a131b9a-66f5-4d46-a314-4c1d8e88ac6a	941	KL25-O2v2	
3774ccf1-04b1-4ed2-b626-bcb9c5add9ba	941	KL25-O2v2	
e6cf409c-2e14-4063-9aeb-fce312d0760a	941	KL25-O2v2	
a8226341-96d4-4915-aa63-9a77d619ea57	941	KL107-OL102	
b421a1ba-442e-4d25-9d2b-dd733129ff4b	258	KL106-O2v2	
8e547a7e-c715-4e97-989f-73743e3edec7	883	KL107-O4	
89d7c1d7-ba12-44c5-8ac0-0668b2150f1f	941	KL25-O2v2	
cb85dd3e-e40b-48d8-8530-f8a26fd22870	1199	KL107-O2v2	
c0f96d86-55aa-4987-a525-df94df6b61fe	39	KL2-O1v1	
fedbb4da-6c59-4539-9a46-b15b35e027e2	3228	KL122-O1v2	
d04140af-3671-441f-baa6-1ba131766cfa	297	KL158-O1v1	
e14da7aa-8b81-4850-bb57-9c05a707e704	29	KL113-O1v2	
da16d1c0-0655-4089-a2ea-0dd247290c3d	490	KL3-O2v2	
e95ba6e0-7fd7-4dab-948d-21bd6079b41f	1141	KL111-O3b	
36b11ca5-7bf7-4ca4-9b07-df62e15d983b	16	KL51-O3b	
772dd7fb-19bd-4b81-95a1-a442f519286b	1454	KL25-O2v2	
1606c159-5be2-4e65-8881-60b87d3d258f	1454	KL25-O2v2	
aa2d3f7c-7740-4dd2-96c3-a486b2d24791	1486	KL38-O3b	
ff89fcab-bec5-4058-abb0-b79b23e630ba	133	KL116-O1v1	
d71a6dd0-9cb7-4d1c-9583-b43e85a6af1d	490	KL3-O2v2	
2458e2f0-c3a5-480d-af9e-687eddeb2991	133	KL116-O1v1	
71604a9b-078a-416e-9b20-4ff4a43e365a	116	KL11-O3/O3a	
d6e8b658-186b-4b50-ba31-756edc11a105	490	KL3-O2v2	
9ce1d525-77e8-407a-8bc4-19009278fe67	253	KL39-O1v1	
556e0267-d426-4912-b556-0e4efd4ed2a2	896	KL3-O2v2	
5e147daa-3aa5-4fa8-8f11-08598b0a99ab	896	KL3-O2v2	
804231a8-ea4b-4896-8e80-fd04b4e0e0bc	289	KL55-O3/O3a	
4472c6e8-9ead-4d7c-afdc-302175d42c20	1108	KL11-O3b	
0e320767-acb2-4424-ab70-1ec9a54fc3da	39	KL149-O1v2	
a122bcf0-1c50-4ff5-babd-59bfcd3a3eb8	39	KL149-O1v2	
14070101-d34b-470b-9491-c3b2bed3ad16	776	KL3-O2v2	
ea79077f-e78c-47cc-916e-f8f377fa510e	35	KL22-O1v1	
e647eecc-116c-4593-a014-404f06a9a403	1108	KL11-O3b	
8d060ffb-04b4-41fd-9def-12427547f8d1	485	KL22-O3b	
40fe1d9b-c8ef-4c69-9213-ccbc20fbcc15	588	KL16-O1v1	
0f7b6b7f-dbef-4e5b-aa1c-06b09fe61a4e	490	KL3-O2v2	
652b4e57-f1d3-4e11-9ca4-d51e016c3eea	15	KL24-O1v1	
9046a252-1db4-4887-a8a4-89675ae80231	37	KL15-O4	
74e5479f-620d-4179-9976-bbb44abb8acc	1138	KL37-O1v1	
8db229c3-834f-4e7b-9683-efe237ac7fa1	268	KL20-O2v1	
346ebab4-bea8-4fb1-9125-007a8beb5682	14	KL2-O1v1	
84af45b3-3be2-4237-a49d-51319b041273	14	KL2-O1v1	
ec43d8cf-c08a-42a8-8579-5e6b370cf450	35	KL22-O1v1	
52bb7e89-66ee-45f2-8af9-4220cea946d3	22	KL9-O2v2	
c9d166d0-7731-4ab1-b50d-615f80f26679	460	KL140-O1v2	
74617732-d036-4dd4-b5ad-73f18212dda7	485	KL25-O5	
c79507f4-b31f-4647-9d16-763bbedc9ab4	35	KL22-O1v1	
946049cd-c49b-4a64-9f3c-d09ea2458ea2	29	KL19-O1v2	
8f141322-9daf-45c7-958b-2a2321fe60e9	37	KL136-O2v2	
64069b1e-5f1e-4c6f-8b35-8240838596be	37	KL15-O4	
268f25fb-95a3-44a9-b808-4568365e505d	297	KL158-O1v1	
ee717ce8-bde9-4315-af52-a834ecdef79e	16	KL51-O3b	
805eaa92-6f77-4a9e-bf71-2f63a1013da5	253	KL110-O1v1	
0fa2aa99-31b7-45fc-b99a-3c1b192d11bb	36	KL153-O2v2	
ee8c764f-e2be-450a-b9bb-8016fe4f0b9a	147	KL64-O2v1	
f4637f13-d55b-4a33-a211-a1ac238bc966	86	KL2-O1v1	
10a67fcb-32a4-4420-94f7-989b39da43d0	490	KL3-O2v2	
750ea3c6-3988-488d-9a5f-6766451bf80a	2436	KL13-O3b	
d29b3d12-4bd4-46b5-b650-466b6af357b6	14	KL2-O1v1	
9b8360c4-ab0d-4b27-84d6-c7eaff35c0ef	490	KL3-O2v2	
cb2deb8e-4e47-4fa5-bc49-1b7ee00dfc73	490	KL3-O2v2	
a24ee0b0-efdb-49bc-bc31-4b3c3eea44aa	490	KL3-O2v2	
201acfeb-c4fd-4be7-9929-81e1295dee39	1198	KL8-O2v2	
87924e22-97a4-4a50-99d9-dc62fa2b327c	111	KL63-O1v2	
419eeaa2-5a4d-4991-b04f-a23b44042331	490	KL3-O2v2	
1c8e8a8a-bb5e-4ee6-b45e-5c46908c2ba7	490	KL3-O2v2	
dc5ae428-508c-4e23-9850-fa9b748ad00b	490	KL3-O2v2	
40e2d080-e1e6-42b4-9122-ce4200d3170a	1012	KL24-O1v1	
8f4f712b-f5e7-4fc3-aedb-afd7066d76cb	252	KL51-O1v2	
b6b3dab2-348c-4414-a050-3d94ebe226d2	1658	KL60-O3b	
64c34b13-43d9-4897-83e0-31d534fc3d2b	490	KL3-O2v2	
179b13b3-29cc-47d0-a8e4-a8d537672349	490	KL3-O2v2	
7581c343-eec9-40e0-a4ae-fc747b1cd332	490	KL3-O2v2	
10063c67-8b4d-4e93-b5f5-0673eb9b0411	15	KL24-O1v1	
849dabd8-c8e7-4944-acf4-45a651b28e72	490	KL3-O2v2	
a1133fd2-3068-4cee-b634-50d4bf91b8f2	490	KL3-O2v2	
ec902ce7-bc0c-402d-ac5d-575a2ddcabfb	490	KL3-O2v2	
f4394769-c0d1-4a7f-ae2c-8f7263d2b3e0	20	KL28-O2v2	
0719465f-1d4b-4bbc-a77f-5638ef8a1b9f	14	KL16-O1v1	
280e368f-76ad-447d-a75c-22cc742fdf01	490	KL3-O2v2	
d60d786c-27ee-4bc2-80e4-0c6c33bed253	3042	KL18-O1v1	
9479e0e1-e379-4106-b59f-041dbc739ba1	2164	KL147-O2v2	
f4349b40-9944-47e5-925f-3c360d60c358	20	KL38-O1v1	
71a2a24c-ca44-46e9-9b52-a97e0480720e	490	KL3-O2v2	
75ef335e-4e51-4906-9531-ddaf792a5a00	189	KL128-O3b	
72365572-4988-4501-b050-83400f24750f	1093	KL158-O1v1	
a2dc3a52-ecbd-478f-8061-5328a45ec13e	17	KL62-O2v2	
970028c7-666c-4df5-86dd-ea4337b05933	490	KL3-O2v2	
a7eceb3d-193a-4d76-9257-cd6b5a75fad2	490	KL3-O2v2	
f3c835db-6814-4577-bddf-886efb0eb293	17	KL25-O5	
8efed64c-91ff-4b41-a3b1-0097072142f5	490	KL3-O2v2	
860c6790-d11a-402d-8691-330e0f3a927e	309	KL42-O4	
a0800810-d0d7-49a7-9ab1-9c6e8a86bfb3	45	KL52-OL101	
2a084fa6-37a5-415b-a6a8-86419b04ef24	17	KL23-O2v2	
0224fa9d-1f27-4749-8e1b-cfb2568f96aa	20	KL28-O1v2	
ed869455-2421-4e82-a643-e4752916fbff	13	KL3-O1v2	
1e2effd2-e2a7-4d7b-a838-2c31bb02373b	20	KL22-O2v2	
2e8e5275-eea9-4e2c-bae0-dbf6b89b0ca8	105	KL102-O2v2	
e3c7f605-f4c9-4a9f-ae95-d8659155a53f	10	KL102-O1v1	
0e9fe7ad-823e-4cd4-a211-8c6e8824d7dd	2623	KL52-OL103	
ca31fae4-c95c-487f-b3bc-7fb07efca23f	1141	KL111-O3b	
e7fa2849-d1c3-4718-ae02-775da28c599c	976	KL54-O1v2	
f6525cfd-3ed6-4e8c-aa12-1dd6932a4e12	490	KL3-O2v2	
58a324bc-b1bb-4240-b38c-c26857d068cb	370	KL28-OL104	
e6634961-4446-4ff0-b314-125ec67e7b22	490	KL3-O2v2	
afed24c2-cef0-47ba-861a-ebe7312f3a2b	17	KL25-O5	
5fdfa786-030c-4cd9-b657-7422cdcb37ec	35	KL22-O1v1	
294531a5-38e6-485b-baa8-247f59b2bed2	15	KL24-O1v1	
f01ace0d-0443-46be-ae05-cc854eed36b0	34	KL128-O3b	
a1936d88-b164-4875-860b-1bea29dda2d2	6	KL7-O1v1	
35172f8a-b467-4aa2-b12a-46921c48f130	490	KL3-O2v2	
9de478a8-2169-42bd-9669-3cae46603c05	788	KL39-O3b	
6010b156-2bdf-4d99-93eb-a2c76fbff372	193	KL63-O1v2	
5db7e485-104d-4edb-af6c-e6925eae4b09	45	KL24-O2v1	
0a51f4d9-08d6-4aa4-9cb1-0ba3572d80bc	147	KL64-O2v1	
dcf13189-dd91-491b-b1f3-00a7fc1b15ef	30	KL64-O1v1	
da685ff0-25cf-4776-8a62-3dd8691c9cce	65	KL2-O1v2	
d052c8d0-4607-49c4-8555-f51f4c134f67	2657	KL31-O3b	
6baafe38-501a-41cc-9106-a56a0260da30	14	KL2-O1v1	
ec7975ab-54fa-43b3-961e-b512b4db0fca	240	KL10-O1v2	
5233208b-1eca-446f-9c14-937646bf470e	258	KL107-O2v2	
62fc39d2-47c2-40b5-8203-51b06762332b	327	KL140-O1v2	
5cda49bc-435b-4d89-b861-f8cc1e0c9780	258	KL107-O2v2	
6202f595-4230-4256-b599-44aa39751299	258	KL107-O2v2	
74c15222-98c9-434c-96cb-cc66cf2b6fa2	258	KL106-O2v2	
b65816c4-c813-4444-aca8-bacc6d03d4dd	461	KL43-O1v1	
a6904f88-708f-4cfd-aa2d-4f049a96d26e	258	KL107-O2v2	
a58c2266-367f-4294-adef-d8850d747a45	101	KL17-O1v1	
9f23caf5-def6-4841-8926-4cdfdf72ea4f	34	KL57-O2v2	
af876828-5702-4235-b9a6-c312febc027f	34	KL57-O2v2	
bd0ef7a3-bfbb-417c-b13d-411d537998e6	34	KL57-O2v2	
a202cfa1-311f-41e7-9f5e-b28e02729fa2	14	KL2-O1v1	
bcf6eda5-2169-4544-9bad-d08499b3ed48	36	KL27-O2v2	
7fcb27b6-2a8e-4a2c-97a2-4e06a4aa94e4	17	KL25-O5	
789d1bb2-2b49-44c8-8591-812baa2f1b17	34	KL57-O2v2	
369ed44f-1015-464b-93ba-64c6b3a5960b	147	KL64-O2v1	
c07004e8-5724-4c7c-8d77-9e14ba1b33f5	37	KL105-O2v2	
6fb1ceee-457a-4b78-b08b-c6dfe81cf938	1	KL45-O1/O2v2	
099c66a5-da7d-4f32-8335-d6c67f9763e3	327	KL39-O1v1	
0ad970f8-3ed0-4c1f-ac02-a781595b7143	147	KL64-O2v1	
286877ca-acf1-4bb8-9e30-14f755738d19	14	KL2-O1v1	
a1d6de37-7c06-4257-89cb-0a8b3df27e00	16	KL51-O3b	
28bd7138-7ec2-4e42-9105-ea9ab0b3895b	2938	KL107-O5	
76d64e5b-c665-4e3b-ab3e-00aef8e38060	11	KL64-O2v1	
aa151e9b-e24e-4573-846d-5ca1789d3d16	198	KL30-O1v1	
a4488647-ea03-4c4d-a854-ed185bc8f0c0	1966	KL125-O5	
b7b11e6d-9612-41ea-96db-f1ae43d56d6b	258	KL25-O5	
901d866d-a4c4-4136-bef9-f3336aaf8ba7	231	KL51-O1v2	
1f2601e5-2ebf-4304-9a1c-2d863b1f8902	258	KL25-O5	
3b17209a-8aca-4d48-9761-13c9d367a091	16	KL51-O3b	
